[QUOTE_DATETIME],[QUOTE_DATE],[QUOTE_TIME],[SYMBOL],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRY_TYPE],[DTE],[STRIKE],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[P_LAST],[P_SIZE],[P_BID],[P_ASK]
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4270.0,-42.27,-0.01,0.57076,0.00059,29.6637,-3.3049,1.39312,0.38485,24,2160.52,3 x 4,2021.64,2308.94,-0.42924,0.00059,29.6637,-3.42134,-0.0,0.40272,30,2098.52,1 x 7,1937.96,2272.38
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4275.0,-37.27,-0.009,0.56249,0.00067,29.6637,-2.96341,1.23159,0.34509,21,2159.7,3 x 2,2019.31,2309.85,-0.43751,0.00067,29.6637,-3.07999,-0.0,0.35897,30,2102.67,8 x 19,1943.29,2275.14
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4280.0,-32.27,-0.007,0.55417,0.00075,29.6637,-2.66486,1.06899,0.31032,31,2158.95,6 x 2,2017.04,2310.84,-0.44583,0.00075,29.6637,-2.78158,-0.0,0.32073,27,2106.91,7 x 13,1948.69,2277.97
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4285.0,-27.27,-0.006,0.54583,0.00084,29.6637,-2.40925,0.90541,0.28056,27,2158.29,3 x 4,2014.85,2311.94,-0.45417,0.00084,29.6637,-2.5261,-0.0,0.28799,31,2111.22,5 x 17,1954.19,2280.87
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4290.0,-22.27,-0.005,0.53746,0.00094,29.6637,-2.19657,0.74093,0.25579,29,2157.71,10 x 1,2012.74,2313.12,-0.46254,0.00094,29.6637,-2.31356,-0.0,0.26075,25,2115.62,1 x 17,1959.78,2283.85
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4295.0,-17.27,-0.004,0.52907,0.00103,29.6637,-2.02684,0.57565,0.23602,22,2157.21,1 x 7,2010.7,2314.4,-0.47093,0.00103,29.6637,-2.14396,-0.0,0.239,22,2120.1,8 x 2,1965.46,2286.9
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4300.0,-12.27,-0.003,0.52066,0.00111,29.6637,-1.90004,0.40965,0.22126,21,2156.8,7 x 11,2008.74,2315.77,-0.47934,0.00111,29.6637,-2.0173,-0.0,0.22276,30,2124.66,3 x 1,1971.22,2290.04
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4305.0,-7.27,-0.002,0.51224,0.00118,29.6637,-1.81617,0.24303,0.21149,23,2156.47,5 x 17,2006.86,2317.22,-0.48776,0.00118,29.6637,-1.93357,-0.0,0.21202,23,2129.31,8 x 7,1977.08,2293.25
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4310.0,-2.27,-0.001,0.50382,0.00122,29.6637,-1.77525,0.07589,0.20673,25,2156.22,10 x 14,2005.06,2318.78,-0.49618,0.00122,29.6637,-1.89278,-0.0,0.20678,24,2134.03,8 x 15,1983.02,2296.55
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4315.0,2.73,0.001,0.49539,0.00123,29.6637,-1.77726,0.0,0.20696,28,2156.05,10 x 8,2003.33,2320.42,-0.50461,0.00123,29.6637,-1.89493,-0.09168,0.20704,27,2138.85,5 x 19,1989.05,2299.93
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4320.0,7.73,0.002,0.48697,0.00121,29.6637,-1.8222,0.0,0.21219,31,2155.97,6 x 10,2001.69,2322.15,-0.51303,0.00121,29.6637,-1.94001,-0.25959,0.21279,30,2143.74,3 x 5,1995.17,2303.39
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4325.0,12.73,0.003,0.47855,0.00117,29.6637,-1.91009,0.0,0.22243,24,2155.98,1 x 7,2000.13,2323.96,-0.52145,0.00117,29.6637,-2.02804,-0.42775,0.22405,23,2148.72,8 x 10,2001.37,2306.93
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4330.0,17.73,0.004,0.47014,0.0011,29.6637,-2.04091,0.0,0.23766,22,2156.06,7 x 10,1998.66,2325.87,-0.52986,0.0011,29.6637,-2.15899,-0.59604,0.24081,32,2153.79,6 x 12,2007.66,2310.56
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4335.0,22.73,0.005,0.46176,0.00103,29.6637,-2.21467,0.0,0.2579,27,2156.24,1 x 19,1997.26,2327.87,-0.53824,0.00103,29.6637,-2.33289,-0.76439,0.26307,25,2158.94,8 x 6,2014.03,2314.27
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4340.0,27.73,0.006,0.45339,0.00095,29.6637,-2.43137,0.0,0.28313,30,2156.49,6 x 17,1995.95,2329.94,-0.54661,0.00095,29.6637,-2.54972,-0.93269,0.29082,22,2164.17,8 x 7,2020.49,2318.06
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4345.0,32.73,0.008,0.44505,0.00086,29.6637,-2.691,0.0,0.31337,31,2156.83,6 x 5,1994.72,2332.11,-0.55495,0.00086,29.6637,-2.80949,-1.10085,0.32408,22,2169.48,1 x 20,2027.03,2321.95
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-03,Daily,0.46,4350.0,37.73,0.009,0.43674,0.00078,29.6637,-2.99357,0.0,0.3486,29,2157.25,3 x 2,1993.58,2334.35,-0.56326,0.00078,29.6637,-3.1122,-1.26878,0.36284,25,2174.88,5 x 15,2033.65,2325.92
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4200.0,-112.27,-0.026,0.5694,6e-05,80.36558,-4.68276,9.75037,1.47735,20,2173.84,2 x 10,2024.38,2334.35,-0.4306,6e-05,80.36558,-4.79391,-0.0,1.60339,19,1918.61,6 x 16,1763.9,2086.9
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4210.0,-102.27,-0.024,0.56328,7e-05,80.36558,-4.00276,8.91279,1.26282,15,2171.67,5 x 2,2021.21,2333.34,-0.43672,7e-05,80.36558,-4.11417,-0.0,1.3674,16,1926.1,7 x 9,1771.78,2093.87
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4220.0,-92.27,-0.021,0.55715,8e-05,80.36558,-3.38615,8.0684,1.06829,18,2169.62,2 x 2,2018.14,2332.46,-0.44285,8e-05,80.36558,-3.49783,-0.0,1.15342,21,1933.7,6 x 13,1779.78,2100.95
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4230.0,-82.27,-0.019,0.551,0.0001,80.36558,-2.83294,7.21744,0.89376,15,2167.67,1 x 6,2015.18,2331.7,-0.449,0.0001,80.36558,-2.94488,-0.0,0.96143,22,1941.42,5 x 8,1787.89,2108.14
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4240.0,-72.27,-0.017,0.54484,0.00012,80.36558,-2.34312,6.36014,0.73922,19,2165.84,2 x 13,2012.33,2331.07,-0.45516,0.00012,80.36558,-2.45533,-0.0,0.79145,19,1949.25,3 x 8,1796.12,2115.44
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4250.0,-62.27,-0.014,0.53866,0.00015,80.36558,-1.91669,5.49677,0.60469,22,2164.13,9 x 14,2009.58,2330.57,-0.46134,0.00015,80.36558,-2.02917,-0.0,0.64346,21,1957.2,8 x 11,1804.47,2122.86
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4260.0,-52.27,-0.012,0.53247,0.00018,80.36558,-1.55366,4.62756,0.49016,19,2162.54,4 x 13,2006.95,2330.19,-0.46753,0.00018,80.36558,-1.6664,-0.0,0.51748,22,1965.27,10 x 7,1812.94,2130.39
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4270.0,-42.27,-0.01,0.52627,0.00023,80.36558,-1.25402,3.75278,0.39563,18,2161.06,5 x 4,2004.43,2329.94,-0.47373,0.00023,80.36558,-1.36703,-0.0,0.41349,20,1973.45,10 x 3,1821.53,2138.03
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4280.0,-32.27,-0.007,0.52006,0.00028,80.36558,-1.01778,2.8727,0.3211,21,2159.7,5 x 6,2002.01,2329.81,-0.47994,0.00028,80.36558,-1.13105,-0.0,0.33151,16,1981.75,6 x 8,1830.25,2145.8
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4290.0,-22.27,-0.005,0.51385,0.00034,80.36558,-0.84493,1.98757,0.26656,18,2158.46,1 x 11,1999.71,2329.82,-0.48615,0.00034,80.36558,-0.95846,-0.0,0.27152,22,1990.17,3 x 5,1839.08,2153.68
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4300.0,-12.27,-0.003,0.50763,0.0004,80.36558,-0.73548,1.09766,0.23203,19,2157.34,2 x 1,1997.52,2329.95,-0.49237,0.0004,80.36558,-0.84927,-0.0,0.23354,21,1998.71,10 x 17,1848.03,2161.67
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4310.0,-2.27,-0.001,0.50141,0.00043,80.36558,-0.68941,0.20326,0.2175,20,2156.34,8 x 3,1995.45,2330.21,-0.49859,0.00043,80.36558,-0.80348,-0.0,0.21755,19,2007.37,1 x 20,1857.1,2169.79
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4320.0,7.73,0.002,0.49519,0.00042,80.36558,-0.70675,0.0,0.22297,22,2155.46,1 x 2,1993.49,2330.6,-0.50481,0.00042,80.36558,-0.82108,-0.69538,0.22357,18,2016.15,9 x 10,1866.3,2178.03
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4330.0,17.73,0.004,0.48897,0.00038,80.36558,-0.78747,0.0,0.24844,20,2154.7,1 x 19,1991.64,2331.12,-0.51103,0.00038,80.36558,-0.90207,-1.59795,0.25158,21,2025.05,7 x 12,1875.62,2186.38
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4340.0,27.73,0.006,0.48275,0.00032,80.36558,-0.9316,0.0,0.29391,21,2154.06,7 x 11,1989.9,2331.77,-0.51725,0.00032,80.36558,-1.04645,-2.5042,0.3016,20,2034.07,10 x 8,1885.06,2194.85
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4350.0,37.73,0.009,0.47654,0.00027,80.36558,-1.13911,0.0,0.35937,15,2153.54,9 x 17,1988.28,2332.54,-0.52346,0.00027,80.36558,-1.25423,-3.41383,0.37361,22,2043.21,1 x 6,1894.62,2203.45
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4360.0,47.73,0.011,0.47034,0.00022,80.36558,-1.41002,0.0,0.44484,19,2153.15,10 x 4,1986.78,2333.45,-0.52966,0.00022,80.36558,-1.52541,-4.32655,0.46763,16,2052.47,5 x 9,1904.3,2212.16
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4370.0,57.73,0.013,0.46414,0.00018,80.36558,-1.74432,0.0,0.55031,21,2152.87,4 x 10,1985.39,2334.48,-0.53586,0.00018,80.36558,-1.85997,-5.24209,0.58364,16,2061.85,3 x 7,1914.11,2221.0
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4380.0,67.73,0.016,0.45796,0.00015,80.36558,-2.14202,0.0,0.67578,22,2152.71,1 x 3,1984.11,2335.64,-0.54204,0.00015,80.36558,-2.25793,-6.16015,0.72166,17,2071.36,10 x 10,1924.04,2229.95
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4390.0,77.73,0.018,0.45179,0.00012,80.36558,-2.60311,0.0,0.82125,20,2152.68,1 x 8,1982.95,2336.93,-0.54821,0.00012,80.36558,-2.71929,-7.08046,0.88167,17,2080.98,9 x 14,1934.08,2239.03
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-06,Weekly,3.46,4400.0,87.73,0.02,0.44563,0.0001,80.36558,-3.12759,0.0,0.98672,18,2152.76,3 x 9,1981.9,2338.35,-0.55437,0.0001,80.36558,-3.24404,-8.00271,1.06369,15,2090.72,8 x 8,1944.25,2248.23
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4100.0,-212.27,-0.049,0.55701,1e-05,185.34314,-6.52137,35.88283,4.7449,2,2207.64,5 x 13,2006.82,2428.56,-0.44299,1e-05,185.34314,-6.61476,-0.0,5.19547,2,1304.16,9 x 3,1173.36,1449.54
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4125.0,-187.27,-0.043,0.55035,1e-05,185.34314,-5.14859,31.88041,3.74607,3,2200.57,4 x 9,1999.18,2422.25,-0.44965,1e-05,185.34314,-5.24255,-0.0,4.09676,3,1317.88,9 x 6,1186.41,1463.91
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4150.0,-162.27,-0.038,0.54366,1e-05,185.34314,-3.9476,27.81527,2.87225,3,2193.77,10 x 13,1991.79,2416.23,-0.45634,1e-05,185.34314,-4.04213,-0.0,3.13555,3,1331.85,1 x 12,1199.72,1478.54
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4175.0,-137.27,-0.032,0.53696,2e-05,185.34314,-2.91841,23.68872,2.12342,3,2187.22,8 x 17,1984.64,2410.49,-0.46304,2e-05,185.34314,-3.01351,-0.0,2.31184,3,1346.1,6 x 9,1213.28,1493.45
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4200.0,-112.27,-0.026,0.53025,3e-05,185.34314,-2.06103,19.50213,1.49959,3,2180.95,10 x 12,1977.74,2405.03,-0.46975,3e-05,185.34314,-2.15669,-0.0,1.62562,3,1360.6,3 x 12,1227.1,1508.63
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4225.0,-87.27,-0.02,0.52352,4e-05,185.34314,-1.37544,15.25689,1.00076,3,2174.94,9 x 5,1971.09,2399.87,-0.47648,4e-05,185.34314,-1.47168,-0.0,1.07691,4,1375.38,2 x 11,1241.18,1524.1
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4250.0,-62.27,-0.014,0.51679,6e-05,185.34314,-0.86165,10.95446,0.62693,3,2169.21,5 x 4,1964.7,2395.01,-0.48321,6e-05,185.34314,-0.95846,-0.0,0.6657,3,1390.44,3 x 6,1255.53,1539.84
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4275.0,-37.27,-0.009,0.51005,0.00011,185.34314,-0.51966,6.59636,0.3781,3,2163.75,6 x 8,1958.56,2390.44,-0.48995,0.00011,185.34314,-0.61704,-0.0,0.39199,4,1405.76,2 x 17,1270.14,1555.87
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4300.0,-12.27,-0.003,0.50331,0.00016,185.34314,-0.34947,2.18411,0.25427,3,2158.57,2 x 15,1952.68,2386.17,-0.49669,0.00016,185.34314,-0.44741,-0.0,0.25577,4,1421.37,6 x 13,1285.03,1572.18
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4325.0,12.73,0.003,0.49656,0.00016,185.34314,-0.35108,0.0,0.25544,3,2153.67,6 x 12,1947.06,2382.21,-0.50344,0.00016,185.34314,-0.44959,-2.28068,0.25706,3,1437.26,4 x 12,1300.18,1588.78
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4350.0,37.73,0.009,0.48982,0.00011,185.34314,-0.52449,0.0,0.38161,4,2149.05,4 x 12,1941.7,2378.55,-0.51018,0.00011,185.34314,-0.62357,-6.79641,0.39585,4,1453.42,3 x 7,1315.61,1605.67
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4375.0,62.73,0.015,0.48308,7e-05,185.34314,-0.86969,0.0,0.63278,3,2144.72,7 x 5,1936.6,2375.2,-0.51692,7e-05,185.34314,-0.96935,-11.3614,0.67214,3,1469.87,8 x 5,1331.31,1622.85
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4400.0,87.73,0.02,0.47635,4e-05,185.34314,-1.3867,0.0,1.00895,3,2140.66,1 x 11,1931.77,2372.15,-0.52365,4e-05,185.34314,-1.48693,-15.97397,1.08593,4,1486.6,5 x 4,1347.28,1640.33
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4425.0,112.73,0.026,0.46963,3e-05,185.34314,-2.07551,0.0,1.51012,3,2136.9,8 x 10,1927.2,2369.41,-0.53037,3e-05,185.34314,-2.1763,-20.63238,1.63721,3,1503.62,7 x 13,1363.54,1658.1
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4450.0,137.73,0.032,0.46291,2e-05,185.34314,-2.93611,0.0,2.13629,3,2133.42,7 x 8,1922.9,2366.98,-0.53709,2e-05,185.34314,-3.03748,-25.33488,2.326,3,1520.93,7 x 15,1380.07,1676.16
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4475.0,162.73,0.038,0.45621,1e-05,185.34314,-3.96852,0.0,2.88747,4,2130.22,7 x 6,1918.86,2364.87,-0.54379,1e-05,185.34314,-4.07045,-30.0797,3.15229,4,1538.52,6 x 13,1396.88,1694.51
2023-10-02 12:53:00,2023-10-02,12:53:00,SPX,4312.27,2023-10-21,Monthly,18.46,4500.0,187.73,0.044,0.44953,1e-05,185.34314,-5.17272,0.0,3.76364,3,2127.32,5 x 18,1915.09,2363.06,-0.55047,1e-05,185.34314,-5.27523,-34.86501,4.11608,3,1556.4,5 x 9,1413.98,1713.17
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4250.0,-76.2,-0.018,0.62539,0.00026,29.73773,-6.78427,2.45338,0.7869,26,2175.12,1 x 12,2045.76,2312.65,-0.37461,0.00026,29.73773,-6.90017,-0.0,0.84497,27,2079.3,2 x 16,1910.58,2262.93
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4255.0,-71.2,-0.016,0.61748,0.00029,29.73773,-6.14884,2.30131,0.7132,25,2173.77,9 x 2,2042.98,2312.94,-0.38252,0.00029,29.73773,-6.26488,-0.0,0.7639,27,2082.94,4 x 4,1915.31,2265.23
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4260.0,-66.2,-0.015,0.60951,0.00033,29.73773,-5.55652,2.14764,0.64449,20,2172.5,9 x 18,2040.25,2313.33,-0.39049,0.00033,29.73773,-5.67269,-0.0,0.68832,25,2086.64,3 x 5,1920.13,2267.6
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4265.0,-61.2,-0.014,0.60148,0.00037,29.73773,-5.0073,1.99245,0.58079,27,2171.31,6 x 18,2037.6,2313.8,-0.39852,0.00037,29.73773,-5.12361,-0.0,0.61825,27,2090.43,4 x 15,1925.03,2270.03
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4270.0,-56.2,-0.013,0.59339,0.00042,29.73773,-4.50119,1.8358,0.52209,24,2170.19,2 x 15,2035.0,2314.36,-0.40661,0.00042,29.73773,-4.61763,-0.0,0.55368,20,2094.28,7 x 19,1930.02,2272.53
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4275.0,-51.2,-0.012,0.58525,0.00047,29.73773,-4.03819,1.67778,0.46839,26,2169.15,9 x 12,2032.47,2315.01,-0.41475,0.00047,29.73773,-4.15477,-0.0,0.4946,22,2098.22,7 x 18,1935.1,2275.09
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4280.0,-46.2,-0.011,0.57707,0.00053,29.73773,-3.61829,1.51847,0.41968,22,2168.18,9 x 13,2030.01,2315.76,-0.42293,0.00053,29.73773,-3.73501,-0.0,0.44103,29,2102.23,4 x 14,1940.26,2277.72
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4285.0,-41.2,-0.01,0.56884,0.0006,29.73773,-3.2415,1.35794,0.37598,21,2167.3,9 x 19,2027.62,2316.6,-0.43116,0.0006,29.73773,-3.35836,-0.0,0.39296,22,2106.32,4 x 16,1945.52,2280.42
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4290.0,-36.2,-0.008,0.56057,0.00068,29.73773,-2.90782,1.19628,0.33728,30,2166.49,4 x 18,2025.3,2317.53,-0.43943,0.00068,29.73773,-3.02481,-0.0,0.35038,30,2110.49,7 x 2,1950.86,2283.19
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4295.0,-31.2,-0.007,0.55227,0.00077,29.73773,-2.61725,1.03357,0.30357,31,2165.77,2 x 1,2023.06,2318.55,-0.44773,0.00077,29.73773,-2.73438,-0.0,0.31331,31,2114.75,8 x 3,1956.29,2286.04
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4300.0,-26.2,-0.006,0.54394,0.00086,29.73773,-2.36979,0.86989,0.27487,24,2165.12,1 x 19,2020.88,2319.66,-0.45606,0.00086,29.73773,-2.48705,-0.0,0.28174,26,2119.08,2 x 17,1961.81,2288.96
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4305.0,-21.2,-0.005,0.53559,0.00095,29.73773,-2.16543,0.70535,0.25117,24,2164.56,8 x 7,2018.78,2320.87,-0.46441,0.00095,29.73773,-2.28283,-0.0,0.25566,30,2123.5,5 x 9,1967.42,2291.95
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4310.0,-16.2,-0.004,0.52722,0.00104,29.73773,-2.00418,0.54003,0.23246,27,2164.08,8 x 13,2016.76,2322.17,-0.47278,0.00104,29.73773,-2.12172,-0.0,0.23509,23,2127.99,10 x 11,1973.12,2295.02
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4315.0,-11.2,-0.003,0.51883,0.00112,29.73773,-1.88604,0.37401,0.21876,22,2163.69,1 x 10,2014.82,2323.56,-0.48117,0.00112,29.73773,-2.00371,-0.0,0.22001,27,2132.57,6 x 17,1978.9,2298.18
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4320.0,-6.2,-0.001,0.51043,0.00118,29.73773,-1.811,0.2074,0.21006,32,2163.37,2 x 11,2012.95,2325.04,-0.48957,0.00118,29.73773,-1.92881,-0.0,0.21044,22,2137.24,8 x 20,1984.78,2301.41
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4325.0,-1.2,-0.0,0.50202,0.00122,29.73773,-1.77907,0.04028,0.20635,31,2163.14,2 x 8,2011.16,2326.61,-0.49798,0.00122,29.73773,-1.89702,-0.0,0.20637,26,2141.98,2 x 3,1990.74,2304.72
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4330.0,3.8,0.001,0.49362,0.00122,29.73773,-1.79025,0.0,0.20765,27,2163.0,1 x 7,2009.46,2328.27,-0.50638,0.00122,29.73773,-1.90834,-0.12725,0.20779,25,2146.82,2 x 7,1996.79,2308.11
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4335.0,8.8,0.002,0.48521,0.0012,29.73773,-1.84454,0.0,0.21395,28,2162.94,1 x 17,2007.83,2330.02,-0.51479,0.0012,29.73773,-1.96276,-0.29509,0.21472,30,2151.73,7 x 14,2002.93,2311.59
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4340.0,13.8,0.003,0.47682,0.00115,29.73773,-1.94194,0.0,0.22524,26,2162.96,2 x 9,2006.29,2331.86,-0.52318,0.00115,29.73773,-2.06029,-0.46315,0.22715,31,2156.73,10 x 18,2009.15,2315.15
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4345.0,18.8,0.004,0.46844,0.00109,29.73773,-2.08244,0.0,0.24154,21,2163.06,10 x 9,2004.83,2333.79,-0.53156,0.00109,29.73773,-2.20093,-0.63134,0.24507,27,2161.81,9 x 10,2015.46,2318.79
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-03,Daily,0.46,4350.0,23.8,0.006,0.46007,0.00101,29.73773,-2.26605,0.0,0.26284,31,2163.25,7 x 1,2003.45,2335.8,-0.53993,0.00101,29.73773,-2.38468,-0.79955,0.2685,27,2166.97,9 x 15,2021.85,2322.52
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-06,Weekly,3.46,4200.0,-126.2,-0.029,0.57764,5e-05,80.61726,-5.75536,10.90653,1.80971,20,2184.0,3 x 15,2035.4,2343.44,-0.42236,5e-05,80.61726,-5.86651,-0.0,1.96898,15,1914.86,7 x 14,1759.12,2084.39
2023-10-02 12:54:00,2023-10-02,12:54:00,SPX,4326.2,2023-10-06,Weekly,3.46,4210.0,-116.2,-0.027,0.57158,5e-05,80.61726,-4.98444,10.07862,1.56731,16,2181.67,2 x 9,2032.09,2342.27,-0.42842,5e-05,80.61726,-5.09586,-0.0,1.70234,17,1922.19,1 x 4,1766.84,2091.21
